TagID,Accuracy,AUC,Precision,Sensitivity,Specificity,TruePos (%),FalsePos (%),FalseNeg (%),TrueNeg (%)
ch_gps11_S1,0.9263817667961121,0.9716233611106873,0.928067684173584,0.9181395173072815,0.9340232858990944,44.1709554710226,3.4235846945625417,3.938241217274558,48.467218617140304
ch_gps16_S1,0.9255710244178772,0.9592316150665283,0.918367326259613,0.9304511547088623,0.9209039548022598,45.484379102126546,4.043055920189026,3.399842478340772,47.07272249934366
ch_gps12_S1,0.9117646813392639,0.9609980583190918,0.8701359629631042,0.9646569490432739,0.8605236656596174,47.468030690537084,7.084398976982096,1.7391304347826086,43.708439897698206
ch_gps10_S1,0.9368420839309692,0.9794276356697083,0.9393647909164429,0.9339712858200073,0.939712918660287,46.698564593301434,3.014354066985646,3.3014354066985647,46.985645933014354
ch_gps07_S1,0.948104977607727,0.981429398059845,0.9544364213943481,0.9397875070571899,0.956221198156682,46.41399416909621,2.2157434402332363,2.9737609329446064,48.39650145772595
