TagID,Accuracy,AUC,Precision,Sensitivity,Specificity,TruePos (%),FalsePos (%),FalseNeg (%),TrueNeg (%)
ch_gps03_S1,0.9741025567054749,0.9795354008674622,0.980588972568512,0.9652937054634094,0.9822741596638656,46.453238880185275,0.9195558885634494,1.6701859546352429,50.95701927661603
ch_gps10_S1,0.980193555355072,0.9846763014793396,0.9854673743247986,0.9743689298629761,0.9859065515490096,48.24690724953528,0.7114928530222422,1.2691494134991348,49.77245048394334
ch_gps08_S1,0.9849510788917542,0.9892154335975647,0.978029191493988,0.9917584657669067,0.9783298097251586,48.90073086140427,1.098524880546583,0.4063648948363377,49.594379363212816
ch_gps11_S1,0.9752364158630371,0.9816710352897644,0.9772459268569946,0.9715172648429871,0.9787330610127731,47.077498913878955,1.0961467767269326,1.3802092036226314,50.44614510577148
ch_gps16_S1,0.9847130179405212,0.9902159571647644,0.9813095331192017,0.9881072640419006,0.9813492907262842,49.18225368443536,0.9367467122326304,0.5919506911176884,49.28904891221432
ch_gps09_S1,0.9713285565376282,0.9773135185241699,0.9703181982040405,0.9704402685165405,0.972161604246535,46.96393243037589,1.436615431441181,1.430528077918125,50.1689240602648
ch_gps07_S1,0.9874669909477234,0.9922004342079163,0.9906672239303589,0.9830541610717773,0.9915116489073506,47.012815680361854,0.4428948360346777,0.8104033169996231,51.733886166603845
ch_gps13_S1,0.9740827679634094,0.9777293801307678,0.9858679175376892,0.9597009420394897,0.9873291326653583,46.012940691484594,0.6595809510153604,1.932142024985213,51.39533633251483
ch_gps12_S1,0.9863755702972412,0.989592969417572,0.9850260019302368,0.9874613881111145,0.9853131749460043,48.83406113537118,0.74235807860262,0.6200873362445415,49.80349344978166
