TagID,Accuracy,AUC,Precision,Sensitivity,Specificity,TruePos (%),FalsePos (%),FalseNeg (%),TrueNeg (%)
ch_gps11_S1,0.9164100885391235,0.9760990142822266,0.9322934150695801,0.8923125863075256,0.9390681003584229,43.24199507389162,3.140394088669951,5.218596059113301,48.399014778325125
ch_gps16_S1,0.9259903430938721,0.9600446820259094,0.9074881672859192,0.9451135396957397,0.9076631977294229,46.2512077294686,4.714975845410628,2.6859903381642516,46.34782608695652
ch_gps12_S1,0.9096558094024658,0.9624857306480408,0.8799999952316284,0.9389796853065491,0.8828196521208422,44.86934353091141,6.118546845124283,2.9158699808795414,46.09623964308477
ch_gps10_S1,0.9584152102470398,0.9798030257225037,0.9296296238899231,0.9914417266845703,0.9257328990228013,49.312377210216106,3.732809430255403,0.4256712508185986,46.529142108709884
ch_gps07_S1,0.9505094885826111,0.9770752191543579,0.9376811385154724,0.9627976417541504,0.9387464387464387,47.08879184861718,3.129548762736536,1.8195050946142648,47.962154294032025
